"","x","rating","plan","state","type","ncqa","consumersat","prevention","treatment","instype","plantype"
"831",1188,3.5,"Blue Cross Blue Shield of North Carolina","NC","PPO","Yes",3.5,3,3,"Commercial","Blue"
"832",1282,3.5,"Cigna Health and Life Insurance Company - North Carolina","NC","PPO","Yes",4,3.5,2.5,"Commercial","Cigna"
"833",1377,3.5,"United HealthCare Services, Inc. (North Carolina)","NC","PPO","Yes",3,3.5,3,"Commercial","United"
"834",1473,3.5,"UnitedHealthcare Insurance Company (North Carolina)","NC","PPO","Yes",3,3.5,3,"Commercial","United"
"835",1573,3.5,"UnitedHealthcare of North Carolina, Inc.","NC","HMO/POS","Yes",4,2.5,2.5,"Commercial","United"
"836",1670,1.5,"American Postal Workers Union Health Plan","NC","PPO","No",4,0.5,1.5,"Commercial","Other"
"837",994,4,"Aetna Health Inc. (Pennsylvania) - North Carolina CMS Contract: H3931","NC","HMO","Yes",3.5,3,3.5,"Medicare","Aetna"
"838",1093,4,"Aetna Life Insurance Company (North Carolina) CMS Contract: H5521","NC","PPO","Yes",3.5,4,3.5,"Medicare","Aetna"
"839",1189,4,"Sierra Health and Life Insurance Company, Inc. (NC) CMS Contract: H2001","NC","PPO","Yes",4,5,3.5,"Medicare","Other"
"840",1283,3.5,"Care N Care Insurance Company of North Carolina CMS Contract: H9808","NC","PPO","No",4.5,4.5,3,"Medicare","Other"
"841",1378,3.5,"Coventry Health and Life Insurance Company (Iowa) CMS Contract: H1608","NC","PPO","No",4,3.5,3.5,"Medicare","Coventry"
"842",1474,3.5,"FirstCarolinaCare Insurance Company CMS Contract: H8064","NC","PPO","No",4,5,3,"Medicare","Other"
"843",1574,3.5,"UnitedHealthcare Insurance Company (AL,FL,GA,KY,MS,NC,SC,TN) CMS Contract: H2228","NC","PPO","Yes",3,3.5,3,"Medicare","United"
"844",1671,3.5,"UnitedHealthcare of Wisconsin, Inc.(South)-KY/NC/TN/VA H5253 CMS Contract: H5253","NC","HMO/POS","Yes",3.5,4,3,"Medicare","United"
"845",1769,3,"Blue Cross Blue Shield of North Carolina CMS Contract: H3449","NC","HMO","No",3,3.5,2.5,"Medicare","Blue"
"846",1863,3,"Blue Cross Blue Shield of North Carolina CMS Contract: H3404","NC","PPO","No",4,4,2.5,"Medicare","Blue"
"847",1959,3,"Cigna HealthCare of North Carolina, Inc. CMS Contract: H9725","NC","HMO","No",3.5,4,3,"Medicare","Cigna"
"848",2054,3,"FirstCarolinaCare Insurance Company CMS Contract: H6306","NC","HMO","No",3.5,4.5,3,"Medicare","Other"
"849",2150,3,"Humana Benefit Plan of Illinois, Inc. CMS Contract: H5525","NC","PPO","No",4,3,3,"Medicare","Humana"
"850",995,4,"Medica Health Plans (MHP)","ND","HMO/POS","Yes",3.5,3.5,3.5,"Commercial","Medica "
"851",1094,4,"Medica Insurance Company (MIC)","ND","PPO","Yes",3.5,3.5,3.5,"Commercial","Medica "
"852",1190,4,"Medica Self-Insured (MSI)","ND","PPO","Yes",3.5,3.5,3.5,"Commercial","Medica "
"853",1284,4,"Sanford Health Plan","ND","HMO","Yes",3,4,3.5,"Commercial","Other"
"854",1379,1.5,"American Postal Workers Union Health Plan","ND","PPO","No",4,0.5,1.5,"Commercial","Other"
"855",996,4,"Sierra Health and Life Insurance Company, Inc. (CO,MT,ND,SD,UT,WY) CMS Contract: H2001","ND","PPO","Yes",4,5,3.5,"Medicare","Other"
"856",998,4.5,"AultCare Insurance Company","OH","HMO","Yes",5,NA,4,"Commercial","Other"
"857",1096,3.5,"Aetna Life Insurance Company (Ohio)","OH","PPO/EPO","Yes",3,2.5,3,"Commercial","Aetna"
"858",1191,3.5,"AultCare Corporation","OH","PPO","Yes",4,2.5,3,"Commercial","Other"
"859",1285,3.5,"Community Insurance Company dba Anthem Blue Cross and Blue Shield in Ohio","OH","PPO/EPO","Yes",3.5,3,3,"Commercial","Anthem"
"860",1380,3.5,"Humana Health Plan of Ohio, Inc.","OH","HMO/POS","Yes",3,3,3,"Commercial","Humana"
"861",1476,3.5,"Medical Mutual of Ohio","OH","HMO/POS/PPO","Yes",4.5,2.5,2.5,"Commercial","Other"
"862",1576,3.5,"Paramount Insurance Company","OH","HMO","Yes",3,3.5,3,"Commercial","Other"
"863",1673,3.5,"Summa Insurance Company, Inc","OH","PPO","Yes",3,3,3,"Commercial","Other"
"864",1771,3.5,"The Health Plan of the Upper Ohio Valley, Inc. dba The Health Plan","OH","HMO","Yes",3.5,2.5,2.5,"Commercial","Other"
"865",1865,3.5,"United HealthCare Services, Inc. (Ohio)","OH","PPO","Yes",2,3,3,"Commercial","United"
"866",1961,3.5,"UnitedHealthcare Insurance Company (Ohio)","OH","PPO","Yes",2,3,3,"Commercial","United"
"867",2055,3,"Aetna Health Inc. (Pennsylvania) - Ohio","OH","HMO/POS","Yes",3,2,3,"Commercial","Aetna"
"868",2151,2.5,"Cigna Health and Life Insurance Company - Ohio","OH","HMO/POS/PPO","Yes",3,1.5,2.5,"Commercial","Cigna"
"869",2247,1.5,"American Postal Workers Union Health Plan","OH","PPO","No",4,0.5,1.5,"Commercial","Other"
"870",999,4,"Aetna Health Inc. (Pennsylvania) - Ohio CMS Contract: H3931","OH","HMO","Yes",3.5,3,3.5,"Medicare","Aetna"
"871",1097,4,"Aetna Life Insurance Company (Ohio) CMS Contract: H5521","OH","PPO","Yes",3.5,4,3.5,"Medicare","Aetna"
"872",1192,4,"Aetna Life Insurance Company (Regional OH) CMS Contract: R6694","OH","PPO","Yes",3.5,3.5,3.5,"Medicare","Aetna"
"873",1286,4,"AultCare Health Insuring Corporation (AHIC) dba PrimeTime Health Plan CMS Contract: H3664","OH","HMO/POS","Yes",4.5,4,3.5,"Medicare","Other"
"874",1381,4,"Paramount Care, Inc. CMS Contract: H3653","OH","HMO","Yes",3.5,3.5,3.5,"Medicare","Other"
"875",1477,4,"Sierra Health and Life Insurance Company, Inc. (IN,MI,OH) CMS Contract: H2001","OH","PPO","Yes",4,5,3.5,"Medicare","Other"
"876",1577,4,"SummaCare, Inc. CMS Contract: H3660","OH","HMO/POS","Yes",4,3.5,3.5,"Medicare","Other"
"877",1674,3.5,"Aetna Better Health of Ohio CMS Contract: H7172","OH","HMO","Yes",3.5,2,3,"Medicare","Aetna"
"878",1772,3.5,"Coventry Health and Life Insurance Company (Iowa) CMS Contract: H1608","OH","PPO","No",4,3.5,3.5,"Medicare","Coventry"
"879",1866,3.5,"Humana Insurance Company (Ohio) CMS Contract: H5216","OH","PPO","Yes",3.5,4,3,"Medicare","Humana"
"880",1962,3.5,"Humana Wisconsin Health Organization Insurance Corporation (Ohio) CMS Contract: H6622","OH","HMO","Yes",3.5,3,3,"Medicare","Humana"
"881",2056,3.5,"RiverLink Health CMS Contract: H9208","OH","HMO","No",4.5,3,3,"Medicare","Other"
"882",2152,3.5,"The Health Plan of the Upper Ohio Valley, Inc. dba The Health Plan CMS Contract: H3672","OH","HMO","Yes",3.5,3.5,2.5,"Medicare","Other"
"883",2248,3.5,"UnitedHealthcare Insurance Company (IN,IL,MI,MN,OH,WI) CMS Contract: H2228","OH","PPO","Yes",3,3.5,3,"Medicare","United"
"884",2339,3.5,"UnitedHealthcare of Wisconsin, Inc. - Ohio CMS Contract: H5253","OH","HMO/POS","Yes",3.5,4,3,"Medicare","United"
"885",2430,3,"Care Improvement Plus South Central Insurance Company CMS Contract: H5322","OH","HMO/POS","No",3.5,3.5,2.5,"Medicare","Care Improvement"
"886",2526,3,"Humana Benefit Plan of Illinois, Inc. CMS Contract: H5525","OH","PPO","No",4,3,3,"Medicare","Humana"
"887",2624,3,"Meridian Health Plan of Michigan, Inc. CMS Contract: H0480","OH","HMO","No",3,2,3,"Medicare","Other"
"888",2721,3,"Mt. Carmel Health Plan, Inc. CMS Contract: H3668","OH","HMO","No",3.5,3.5,3,"Medicare","Other"
"889",2820,3,"The Health Plan of the Upper Ohio Valley, Inc. dba The Health Plan CMS Contract: H8604","OH","PPO","No",3.5,3.5,2.5,"Medicare","Other"
"890",9100,3.5,"Buckeye Health Plan","OH","HMO","Yes",3.5,2.5,3,"Medicaid","Other"
"891",1098,3.5,"CareSource","OH","HMO","Yes",4.5,2.5,3,"Medicaid","Other"
"892",1193,3.5,"Molina Healthcare of Ohio, Inc.","OH","HMO","Yes",3.5,2.5,3,"Medicaid","Molina"
"893",1287,3.5,"Paramount Advantage","OH","HMO","Yes",3.5,2.5,3,"Medicaid","Other"
"894",1382,3.5,"UnitedHealthcare Community Plan of Ohio, Inc.","OH","HMO","Yes",3.5,2.5,2.5,"Medicaid","United"
"895",9101,3.5,"GlobalHealth, Inc.","OK","HMO","Yes",3,3,3,"Commercial","Other"
"896",1099,3,"Aetna Life Insurance Company (Oklahoma)","OK","PPO/EPO","Yes",4,1.5,2.5,"Commercial","Aetna"
"897",1194,3,"UnitedHealthcare of Oklahoma","OK","HMO","Yes",3.5,2.5,2,"Commercial","United"
"898",1288,2.5,"United HealthCare Services, Inc. (Oklahoma)","OK","PPO","Yes",2.5,2,2,"Commercial","United"
"899",1383,2.5,"UnitedHealthcare Insurance Company (Oklahoma)","OK","PPO","Yes",2.5,2,2,"Commercial","United"
"900",1478,1.5,"American Postal Workers Union Health Plan","OK","PPO","No",4,0.5,1.5,"Commercial","Other"
"901",9102,4,"Aetna Health Inc. (Pennsylvania) - Oklahoma CMS Contract: H3931","OK","HMO","Yes",3.5,3,3.5,"Medicare","Aetna"
"902",10100,4,"Aetna Life Insurance Company (Oklahoma) CMS Contract: H5521","OK","PPO","Yes",3.5,4,3.5,"Medicare","Aetna"
"903",1195,4,"Sierra Health and Life Insurance Company, Inc. (AR,LA,NM,OK,TX) CMS Contract: H2001","OK","PPO","Yes",4,5,3.5,"Medicare","Other"
"904",1289,3.5,"Coventry Health and Life Insurance Company (Iowa) CMS Contract: H1608","OK","PPO","No",4,3.5,3.5,"Medicare","Coventry"
"905",1384,3.5,"Coventry Health Care of Missouri, Inc. CMS Contract: H2663","OK","HMO/POS","No",4,4,3.5,"Medicare","Coventry"
"906",1479,3.5,"UnitedHealthcare Insurance Company (AR,LA,OK,TX) CMS Contract: H2228","OK","PPO","Yes",3,3.5,3,"Medicare","United"
"907",1579,3,"CommunityCare Managed Healthcare Plans of Oklahoma CMS Contract: H3755","OK","HMO","No",4,4.5,2.5,"Medicare","Other"
"908",1676,3,"CommunityCare Managed Healthcare Plans of Oklahoma CMS Contract: H4198","OK","HMO","No",4,4,2,"Medicare","Other"
"909",1774,3,"UnitedHealthcare of Oklahoma, Inc. CMS Contract: H3749","OK","HMO","Yes",3,4,2.5,"Medicare","United"
"910",9103,4.5,"Kaiser Foundation Health Plan of the Northwest, Inc.","OR","HMO","Yes",2,4.5,4,"Commercial","Kaiser"
"911",10101,4,"Providence Health Plans - Oregon","OR","PPO","Yes",2,3.5,4,"Commercial","Other"
"912",1196,3.5,"Cigna Health and Life Insurance Company - Oregon","OR","PPO","Yes",2,3,3,"Commercial","Cigna"
"913",1290,3.5,"Moda Health Plan, Inc. (Oregon)","OR","PPO","Yes",2,3,3.5,"Commercial","Other"
"914",1385,3.5,"Regence BlueCross BlueShield of Oregon","OR","PPO","Yes",2.5,2.5,3,"Commercial","Blue"
"915",1480,3.5,"United HealthCare Services, Inc. (Oregon)","OR","PPO","Yes",1,3.5,3.5,"Commercial","United"
"916",1580,3.5,"UnitedHealthcare Insurance Company (Oregon)","OR","PPO","Yes",1,3.5,3.5,"Commercial","United"
"917",1677,3,"Aetna Life Insurance Company (Oregon)","OR","PPO/EPO","Yes",2,1.5,3,"Commercial","Aetna"
"918",1775,3,"PacificSource Health Plans - Oregon","OR","PPO","Yes",2,3,3,"Commercial","Other"
"919",1869,1.5,"American Postal Workers Union Health Plan","OR","PPO","No",4,0.5,1.5,"Commercial","Other"
"920",9104,5,"Kaiser Foundation Health Plan of the Northwest, Inc. CMS Contract: H9003","OR","HMO","Yes",3.5,5,4.5,"Medicare","Kaiser"
"921",10102,4.5,"Providence Health Assurance CMS Contract: H9047","OR","HMO/POS","No",4.5,4.5,4,"Medicare","Other"
"922",1197,4,"Regence BlueCross BlueShield of Oregon CMS Contract: H3817","OR","PPO","Yes",3.5,4,3.5,"Medicare","Blue"
"923",1291,4,"Regence BlueCross BlueShield of Oregon CMS Contract: H6237","OR","HMO","Yes",3,3.5,3.5,"Medicare","Blue"
"924",1386,4,"Sierra Health and Life Insurance Company, Inc. (ID,OR,WA) CMS Contract: H2001","OR","PPO","Yes",4,5,3.5,"Medicare","Other"
"925",1481,4,"UnitedHealthcare of Oregon, Inc. (formerly PacifiCare of Oregon, Inc.) CMS Contract: H3805","OR","HMO","Yes",3,3.5,3.5,"Medicare","United"
"926",1581,3.5,"Health Net Health Plan of Oregon, Inc CMS Contract: H6815","OR","HMO","No",3,3.5,3.5,"Medicare","Health Net"
"927",1678,3.5,"PacificSource Community Health Plans Inc. CMS Contract: H3864","OR","HMO/POS","No",3.5,4,3.5,"Medicare","Other"
"928",1776,3.5,"Samaritan Advantage Health Plans HMO CMS Contract: H3811","OR","HMO","No",3.5,3.5,3.5,"Medicare","Other"
"929",1870,3.5,"Trillium Community Health Plan † CMS Contract: H2174","OR","HMO","Yes",1.5,3,3.5,"Medicare","Other"
"930",1966,3.5,"UnitedHealthcare Insurance Company(ID,OR) CMS Contract: H2228","OR","PPO","Yes",3,3.5,3,"Medicare","United"
"931",2060,3,"ATRIO Health Plans, Inc. CMS Contract: H6743","OR","PPO","No",3,2.5,3,"Medicare","Other"
"932",2155,3,"ATRIO Health Plans, Inc. CMS Contract: H7006","OR","PPO","No",4,4,2.5,"Medicare","Other"
"933",2251,3,"Health Plan of CareOregon CMS Contract: H5859","OR","POS","No",2,2.5,3.5,"Medicare","Other"
"934",2342,3,"Moda Health Plan, Inc. (Oregon) CMS Contract: H3813","OR","PPO","No",3,4,3,"Medicare","Other"
"935",2433,3,"PacificSource Community Health Plans Inc. CMS Contract: H4754","OR","PPO","No",3,2.5,3,"Medicare","Other"
"936",2527,2.5,"ATRIO Health Plans, Inc. † CMS Contract: H3814","OR","HMO","No",2.5,2.5,2.5,"Medicare","Other"
"937",2625,2.5,"ATRIO Health Plans, Inc. † CMS Contract: H5995","OR","HMO","No",2.5,2.5,2.5,"Medicare","Other"
"938",2722,2.5,"Oxford Health Plans of New Jersey (Medicare) † CMS Contract: H3113","OR","HMO","No",2,3,3,"Medicare","Other"
"939",9105,3.5,"Trillium Community Health Plan","OR","HMO","Yes",2,3,3.5,"Medicaid","Other"
"940",9106,4.5,"Highmark Choice Company","PA","HMO","Yes",4.5,4.5,3.5,"Commercial","Other"
"941",10104,4.5,"Martin's Point US Family Health Plan (NH, NY, PA, VT)","PA","HMO","Yes",5,4,3.5,"Commercial","Other"
"942",1198,4.5,"UPMC Benefit Management Services, Inc.","PA","HMO","Yes",4.5,4.5,4,"Commercial","Other"
"943",1292,4.5,"UPMC Health Coverage, Inc.","PA","HMO","Yes",4.5,4.5,4,"Commercial","Other"
"944",1387,4.5,"UPMC Health Plan, Inc.","PA","HMO","Yes",4.5,4.5,4,"Commercial","Other"
"945",1482,4,"Aetna Life Insurance Company (Pennsylvania)","PA","PPO/EPO","Yes",3.5,3,3.5,"Commercial","Aetna"
"946",1582,4,"Capital Advantage Insurance Company","PA","POS","Yes",3.5,3.5,3.5,"Commercial","Other"
"947",1679,4,"Capital BlueCross - FEP Special Project: Federal Employee Program","PA","PPO","Yes",4.5,3.5,3,"Commercial","Blue"
"948",1777,4,"First Priority Life Insurance Company Inc. (FPLIC)","PA","PPO","Yes",4,3.5,3.5,"Commercial","Other"
"949",1871,4,"Geisinger Health Plan","PA","HMO/POS","Yes",3.5,3.5,3.5,"Commercial","Other"
"950",1967,4,"Geisinger Quality Options","PA","PPO","Yes",2.5,3.5,3.5,"Commercial","Other"
"951",2061,4,"Highmark Health Insurance Company (HHIC)","PA","PPO/EPO","Yes",3,3,4,"Commercial","Other"
"952",2156,4,"Highmark Inc.","PA","PPO/EPO","Yes",4.5,3,3.5,"Commercial","Other"
"953",2252,4,"HMO of Northeastern Pennsylvania, Inc. d/b/a First Priority Health","PA","HMO","Yes",3.5,3,3.5,"Commercial","Other"
"954",2343,4,"Independence Hospital Indemnity Plan","PA","PPO","Yes",4.5,4,3,"Commercial","Other"
"955",2434,4,"Keystone Health Plan Central","PA","HMO/POS","Yes",3.5,3.5,3.5,"Commercial","Other"
"956",2528,4,"Keystone Health Plan East, Inc.","PA","HMO/POS","Yes",3.5,4,3.5,"Commercial","Other"
"957",2626,4,"QCC Insurance Company (Personal Choice)","PA","PPO","Yes",4.5,4,3,"Commercial","Other"
"958",2723,4,"UPMC Benefit Management Services, Inc.","PA","PPO","Yes",3.5,4,3.5,"Commercial","Other"
"959",2822,4,"UPMC Health Options, Inc.","PA","PPO","Yes",3.5,4,3.5,"Commercial","Other"
"960",9107,4,"Aetna Health Inc. (Pennsylvania) CMS Contract: H3931","PA","HMO","Yes",3.5,3,3.5,"Medicare","Aetna"
"961",10105,4,"Aetna Health Inc. (Pennsylvania) dba HealthAmerica Pennsylvania, Inc. CMS Contract: H3959","PA","HMO","Yes",4.5,3.5,3.5,"Medicare","Aetna"
"962",1199,4,"Aetna Life Insurance Company (Pennsylvania) CMS Contract: H5521","PA","PPO","Yes",3.5,4,3.5,"Medicare","Aetna"
"963",1293,4,"Geisinger Health Plan CMS Contract: H3954","PA","HMO","Yes",4,3.5,3.5,"Medicare","Other"
"964",1388,4,"Keystone Health Plan East, Inc. CMS Contract: H3952","PA","HMO","Yes",4,3.5,3,"Medicare","Other"
"965",1483,4,"QCC Insurance Company (Personal Choice) CMS Contract: H3909","PA","PPO","Yes",4.5,4,3,"Medicare","Other"
"966",1583,4,"Sierra Health and Life Insurance Company, Inc. CMS Contract: H5652","PA","HMO/POS","No",3.5,4.5,4,"Medicare","Other"
"967",1680,4,"Sierra Health and Life Insurance Company, Inc. (PA) CMS Contract: H2001","PA","PPO","Yes",4,5,3.5,"Medicare","Other"
"968",1778,4,"UnitedHealthcare of New England, Inc. (PA) CMS Contract: H1944","PA","HMO","Yes",3.5,3.5,3.5,"Medicare","United"
"969",1872,4,"UPMC Health Network, Inc. CMS Contract: H5533","PA","PPO","Yes",4,3.5,3,"Medicare","Health Net"
"970",1968,4,"UPMC Health Plan, Inc. CMS Contract: H3907","PA","HMO","Yes",4,3,3,"Medicare","Other"
"971",2062,3.5,"Geisinger Indemnity Insurance Company CMS Contract: H3924","PA","PPO","Yes",3.5,3,2.5,"Medicare","Other"
"972",2157,3.5,"HealthAssurance Pennsylvania, Inc. CMS Contract: H5522","PA","PPO","No",3,3.5,3.5,"Medicare","Other"
"973",2253,3.5,"Highmark Choice Company CMS Contract: H3957","PA","HMO","No",4,3.5,3,"Medicare","Other"
"974",2344,3.5,"Highmark Senior Health Company CMS Contract: H3916","PA","PPO","No",4,4,3.5,"Medicare","Other"
"975",2435,3.5,"UnitedHealthcare Insurance Company (DC,DE,MD,PA,VA,WV) CMS Contract: H2228","PA","PPO","Yes",3,3.5,3,"Medicare","United"
"976",2529,3,"Care Improvement Plus South Central Insurance Company CMS Contract: H5322","PA","HMO/POS","No",3.5,3.5,2.5,"Medicare","Care Improvement"
"977",2627,3,"Cigna-HealthSpring Pennsylvania, Inc. CMS Contract: H3949","PA","HMO","Yes",2.5,3.5,2.5,"Medicare","HealthSpring"
"978",2724,3,"Humana Benefit Plan of Illinois, Inc. CMS Contract: H5525","PA","PPO","No",4,3,3,"Medicare","Humana"
"979",2823,3,"Keystone Health Plan Central CMS Contract: H3962","PA","HMO","No",3.5,4,3,"Medicare","Other"
"980",9108,4.5,"Health Partners Plans","PA","HMO","Yes",3.5,4.5,4,"Medicaid","Other"
"981",10106,4,"Geisinger Health Plan Special Project: GHP Family","PA","HMO","Yes",3.5,3,4,"Medicaid","Other"
"982",11100,4,"UPMC For You, Inc. Special Project: PA Medicaid","PA","HMO","Yes",3,3.5,3.5,"Medicaid","Other"
"983",1294,4,"Vista Health Plan DBA AmeriHealth Caritas Northeast","PA","HMO","Yes",4,2.5,3.5,"Medicaid","Other"
"984",1389,4,"Vista Health Plan DBA AmeriHealth Caritas Pennsylvania","PA","HMO","Yes",3.5,4,3.5,"Medicaid","Other"
"985",1484,4,"Vista Health Plan DBA Keystone First Special Project: PA Medicaid","PA","HMO","Yes",2.5,4,3.5,"Medicaid","Other"
"986",1584,3.5,"Aetna Better Health Inc., a Pennsylvania Corporation","PA","HMO","Yes",3,2.5,3,"Medicaid","Aetna"
"987",1681,3.5,"Gateway Health Plan, Inc. Special Project: PA Medicaid","PA","HMO","Yes",3,3,3,"Medicaid","Other"
"988",1779,3.5,"UnitedHealthcare of Pennsylvania, Inc. Special Project: PA Medicaid","PA","HMO","Yes",2.5,3.5,3,"Medicaid","United"
"989",9109,4.5,"Blue Cross & Blue Shield of Rhode Island","RI","PPO","Yes",4,4.5,3.5,"Commercial","Blue"
"990",10107,4.5,"Tufts Associated Health Maintenance Organization, Inc.","RI","HMO/POS/EPO","Yes",3,4.5,4.5,"Commercial","Other"
"991",11101,4.5,"United Healthcare Services, Inc (Rhode Island)","RI","PPO","Yes",4.5,4.5,3,"Commercial","United"
"992",1295,4.5,"UnitedHealthcare Insurance Company (Rhode Island)","RI","PPO","Yes",4.5,4.5,3,"Commercial","United"
"993",1390,3.5,"Cigna Health and Life Insurance Company - Rhode Island","RI","PPO","Yes",2.5,3.5,2.5,"Commercial","Cigna"
"994",1485,1.5,"American Postal Workers Union Health Plan","RI","PPO","No",4,0.5,1.5,"Commercial","Other"
"995",9110,4,"Sierra Health and Life Insurance Company, Inc.-(CT,MA,ME,NH,RI,VT) CMS Contract: H2001","RI","PPO","Yes",4,5,3.5,"Medicare","Other"
"996",10108,4,"UnitedHealthcare of New England, Inc. CMS Contract: H1944","RI","HMO","Yes",3.5,3.5,3.5,"Medicare","United"
"997",11102,3.5,"UnitedHealthcare Insurance Company - Regional (CT, MA, RI, VT) CMS Contract: R7444","RI","PPO","Yes",3,3.5,2.5,"Medicare","United"
"998",1296,3.5,"UnitedHealthcare Insurance Company (RI/MA) CMS Contract: H2228","RI","PPO","Yes",3,3.5,3,"Medicare","United"
"999",1391,2.5,"Oxford Health Plans of New Jersey (Medicare) † CMS Contract: H3113","RI","HMO","No",2,3,3,"Medicare","Other"
"1000",9111,4.5,"Neighborhood Health Plan of Rhode Island","RI","HMO","Yes",4.5,4.5,3.5,"Medicaid","Other"
"1001",10109,4.5,"UnitedHealthcare of New England, Inc.dba UnitedHealthcare Community Plan (RI)","RI","HMO","Yes",3.5,4.5,4,"Medicaid","United"
"1002",9112,3,"Aetna Life Insurance Company (South Carolina)","SC","PPO/EPO","Yes",4.5,2,2.5,"Commercial","Aetna"
"1003",10110,3,"United Healthcare Services, Inc (South Carolina)","SC","PPO","Yes",2.5,2.5,2.5,"Commercial","United"
"1004",11103,3,"UnitedHealthcare Insurance Company (South Carolina)","SC","PPO","Yes",2.5,2.5,2.5,"Commercial","United"
"1005",1297,2.5,"BlueChoice HealthPlan of South Carolina","SC","HMO/POS","No",2.5,2.5,2.5,"Commercial","Blue"
"1006",1392,2.5,"Cigna Health and Life Insurance Company - South Carolina","SC","PPO","Yes",2.5,2.5,2,"Commercial","Cigna"
"1007",1487,1.5,"American Postal Workers Union Health Plan","SC","PPO","No",4,0.5,1.5,"Commercial","Other"
"1008",9113,4,"Aetna Life Insurance Company (South Carolina) CMS Contract: H5521","SC","PPO","Yes",3.5,4,3.5,"Medicare","Aetna"
"1009",10111,4,"Sierra Health and Life Insurance Company, Inc. (AL,MS,SC,TN) CMS Contract: H2001","SC","PPO","Yes",4,5,3.5,"Medicare","Other"
"1010",11104,3.5,"UnitedHealthcare Insurance Company (AL,FL,GA,KY,MS,NC,SC,TN) CMS Contract: H2228","SC","PPO","Yes",3,3.5,3,"Medicare","United"
"1011",1298,3.5,"UnitedHealthcare Insurance Company-South Carolina CMS Contract: H8748","SC","HMO","Yes",3,3,3,"Medicare","United"
"1012",1393,3,"Humana Benefit Plan of Illinois, Inc. CMS Contract: H5525","SC","PPO","No",4,3,3,"Medicare","Humana"
"1013",1488,2.5,"Cigna HealthCare of South Carolina, Inc. CMS Contract: H7020","SC","HMO","No",2.5,3,2.5,"Medicare","Cigna"
"1014",1588,2.5,"Harmony Health Plan of Illinois (South Carolina) CMS Contract: H1416","SC","HMO","Yes",2.5,2,2,"Medicare","Other"
"1015",1684,2.5,"Molina Healthcare of South Carolina, LLC CMS Contract: H2533","SC","HMO","No",2.5,2,2.5,"Medicare","Molina"
"1016",1782,2.5,"Select Health of South Carolina, Inc (Medicare) CMS Contract: H8213","SC","HMO","No",3.5,2.5,2.5,"Medicare","Other"
"1017",9114,4,"Select Health of South Carolina, Inc.","SC","HMO","Yes",4.5,3.5,2.5,"Medicaid","Other"
"1018",10112,3.5,"Absolute Total Care, Inc.","SC","HMO","Yes",4.5,3,2,"Medicaid","Other"
"1019",11105,3.5,"BlueChoice HealthPlan of South Carolina","SC","HMO","Yes",4,3,2.5,"Medicaid","Blue"
"1020",1299,3,"Molina Healthcare of South Carolina, LLC","SC","HMO","Yes",4,2.5,2.5,"Medicaid","Molina"
"1021",1394,3,"WellCare of South Carolina, Inc.","SC","HMO","Yes",3.5,2.5,2,"Medicaid","WellCare"
"1022",9115,4,"Avera Health Plans, Inc.","SD","HMO","Yes",4,3.5,3,"Commercial","Other"
"1023",10113,4,"Medica Insurance Company (MIC)","SD","PPO","Yes",3.5,3.5,3.5,"Commercial","Medica "
"1024",11106,4,"Medica Self-Insured (MSI)","SD","PPO","Yes",3.5,3.5,3.5,"Commercial","Medica "
"1025",12100,4,"Sanford Health Plan","SD","HMO","Yes",3,4,3.5,"Commercial","Other"
"1026",1395,3,"Cigna Health and Life Insurance Company - Montana/South Dakota","SD","PPO","Yes",3,2,2.5,"Commercial","Cigna"
"1027",1489,1.5,"American Postal Workers Union Health Plan","SD","PPO","No",4,0.5,1.5,"Commercial","Other"
"1028",9116,4,"Sierra Health and Life Insurance Company, Inc. (CO,MT,ND,SD,UT,WY) CMS Contract: H2001","SD","PPO","Yes",4,5,3.5,"Medicare","Other"
"1029",10114,3.5,"Coventry Health and Life Insurance Company (Iowa) CMS Contract: H1608","SD","PPO","No",4,3.5,3.5,"Medicare","Coventry"
"1030",11107,3,"CHA HMO, Inc (Hawaii/Iowa) CMS Contract: H0028","SD","HMO","No",2,3,3.5,"Medicare","Other"
"1031",9117,4,"Humana Health Plan Inc. (Tennessee)","TN","HMO/POS","Yes",4,3.5,3,"Commercial","Humana"
"1032",10115,4,"UnitedHealthcare Plan of the River Valley, Inc.","TN","HMO/POS","Yes",3.5,3.5,3,"Commercial","United"
"1033",11108,3.5,"BlueCross BlueShield of Tennessee, Inc.","TN","PPO","Yes",4.5,3,3,"Commercial","Blue"
"1034",12102,3.5,"Cigna Health and Life Insurance Company - Tennessee","TN","PPO/EPO","Yes",4,3,2.5,"Commercial","Cigna"
"1035",1396,3.5,"United HealthCare Services, Inc. (Tennessee)","TN","PPO","Yes",3.5,3,2.5,"Commercial","United"
"1036",1490,3.5,"UnitedHealthcare Insurance Company (Tennessee)","TN","PPO","Yes",3.5,3,2.5,"Commercial","United"
"1037",1590,3,"Aetna Health Inc. (Pennsylvania) - Tennessee","TN","HMO/POS","Yes",4,NA,2,"Commercial","Aetna"
"1038",1686,3,"Aetna Life Insurance Company (Tennessee)","TN","PPO/EPO","Yes",4,2.5,2.5,"Commercial","Aetna"
"1039",1784,1.5,"American Postal Workers Union Health Plan","TN","PPO","No",4,0.5,1.5,"Commercial","Other"
