"","x","rating","plan","state","type","ncqa","consumersat","prevention","treatment","instype","plantype"
"990",1385,3,"PacificSource Health Plans - Oregon","OR","PPO","Yes",1.5,2.5,3,"Commercial","Other"
"991",1481,3,"Providence Health Plans - Oregon","OR","PPO","No (In process)",2,3,3.5,"Commercial","Other"
"992",1579,3,"United HealthCare Services","OR","PPO","Yes",2,2.5,3,"Commercial","United"
"993",1675,3,"UnitedHealthcare Insurance","OR","PPO","Yes",2,2.5,3,"Commercial","United"
"994",1770,2.5,"Aetna Life Insurance Company (Oregon)","OR","PPO","Yes",2,2,2,"Commercial","Aetna"
"995",1867,2.5,"LifeWise Health Plan of Oregon","OR","PPO","Yes",1.5,2,2,"Commercial","Other"
"996",1964,2.5,"Regence BlueCross BlueShield of Oregon","OR","PPO","No (Scheduled)",2.5,2.5,3,"Commercial","Blue"
"997",9104,5,"Kaiser Foundation Health Plan of the Northwest","OR","HMO","Yes",4,5,4.5,"Medicare","Kaiser"
"998",10102,4,"Aetna Life Insurance Company (Pennsylvania)","OR","PPO","Yes",3.5,3.5,3.5,"Medicare","Aetna"
"999",1196,4,"Humana Medical Plan - Florida","OR","HMO","Yes",3,4,3.5,"Medicare","Humana"
"1000",1290,4,"Providence Health Plans","OR","HMO/POS","No",4,5,4,"Medicare","Other"
"1001",1386,4,"UnitedHealthcare of Oregon","OR","HMO","Yes",3,4,3.5,"Medicare","United"
"1002",1482,3.5,"ATRIO Health Plans (H7006)","OR","PPO","No",4.5,4,3,"Medicare","Other"
"1003",1580,3.5,"Health Net of Oregon","OR","HMO","No",3.5,4,3.5,"Medicare","Health Net"
"1004",1676,3.5,"Humana Insurance (Ohio)","OR","PPO","Yes",3.5,3.5,3,"Medicare","Humana"
"1005",1771,3.5,"PacificSource","OR","HMO/POS","No",4,3.5,3,"Medicare","Other"
"1006",1868,3.5,"Regence BlueCross BlueShield of Oregon","OR","PPO","No (Scheduled)",3.5,4,3,"Medicare","Blue"
"1007",1965,3.5,"UnitedHealthcare Insurance","OR","HMO/POS","Yes",3,3,3,"Medicare","United"
"1008",2059,3.5,"UnitedHealthcare Insurance","OR","PPO","Yes",3,3.5,3,"Medicare","United"
"1009",2154,3.5,"UnitedHealthcare Insurance","OR","PPO","Yes",2.5,3,3,"Medicare","United"
"1010",2246,3,"Health Net Life Insurance","OR","PPO","No",3,3,3,"Medicare","Health Net"
"1011",2342,3,"Health Plan of CareOregon","OR","POS","Yes",2,2.5,3,"Medicare","Other"
"1012",2437,3,"Moda Health","OR","PPO","No",3,3.5,2.5,"Medicare","Other"
"1013",2533,3,"PacificSource","OR","PPO","No",3.5,2,3,"Medicare","Other"
"1014",2630,3,"Samaritan Advantage Health Plans","OR","HMO","No",3,3,2.5,"Medicare","Other"
"1015",2724,2.5,"ATRIO Health Plans (H3814) †","OR","HMO","No",2,2,3,"Medicare","Other"
"1016",2820,2.5,"ATRIO Health Plans (H5995) †","OR","HMO","No",2,3,2.5,"Medicare","Other"
"1017",9106,5,"UPMC Benefit Management Services","PA","HMO","Yes",4.5,4.5,4,"Commercial","Other"
"1018",10104,5,"UPMC Health Coverage","PA","HMO","Yes",4.5,4.5,4,"Commercial","Other"
"1019",1198,4.5,"Geisinger Health Plan","PA","HMO/POS","Yes",3,4,4,"Commercial","Other"
"1020",1292,4.5,"Geisinger Quality Options","PA","PPO","Yes",4,4,4.5,"Commercial","Other"
"1021",1388,4.5,"HealthAmerica Pennsylvania","PA","HMO","Yes",4.5,4.5,4,"Commercial","Other"
"1022",1484,4.5,"HealthAssurance Pennsylvania","PA","POS","Yes",4.5,4.5,4,"Commercial","Other"
"1023",1582,4.5,"Keystone Health Plan West","PA","HMO","Yes",3.5,4.5,3.5,"Commercial","Other"
"1024",1678,4.5,"Martin's Point US Family Health Plan","PA","HMO","Yes",5,3.5,3.5,"Commercial","Other"
"1025",1773,4.5,"UPMC Health Plan","PA","HMO","No (Scheduled)",4.5,4.5,4,"Commercial","Other"
"1026",1869,4,"Aetna Life Insurance Company (Pennsylvania)","PA","PPO","Yes",3,3.5,3,"Commercial","Aetna"
"1027",1966,4,"AmeriHealth HMO","PA","HMO/POS","Yes",3,3.5,3,"Commercial","Other"
"1028",2060,4,"Capital Advantage Assurance Company","PA","PPO","Yes",3.5,3.5,3,"Commercial","Other"
"1029",2155,4,"Capital Advantage Insurance","PA","POS","Yes",3.5,4,3.5,"Commercial","Other"
"1030",2247,4,"First Priority Health","PA","HMO/POS","Yes",4.5,3.5,3,"Commercial","Other"
"1031",2343,4,"Highmark Health Insurance Company (HHIC)","PA","PPO","Yes",3,3.5,3.5,"Commercial","Other"
"1032",2438,4,"Keystone Health Plan Central","PA","HMO","Yes",3.5,4,3.5,"Commercial","Other"
"1033",2534,4,"Keystone Health Plan East","PA","HMO/POS","Yes",3.5,4,3,"Commercial","Other"
"1034",2631,4,"QCC Insurance (Personal Choice)","PA","PPO","Yes",4,4,3.5,"Commercial","Other"
"1035",2725,4,"UPMC Benefit Management Services","PA","PPO","Yes",2.5,4,4,"Commercial","Other"
"1036",2821,4,"UPMC Health Options","PA","PPO","Yes",2.5,4,4,"Commercial","Other"
"1037",9107,4.5,"Geisinger Health Plan","PA","HMO","Yes",4,4,4,"Medicare","Other"
"1038",10105,4.5,"Keystone Health Plan East","PA","HMO","Yes",4,3.5,4,"Medicare","Other"
"1039",1199,4.5,"QCC Insurance (Personal Choice)","PA","PPO","Yes",4.5,3.5,3.5,"Medicare","Other"
"1040",1293,4,"Aetna Health (Pennsylvania)","PA","HMO","Yes",3.5,4,3,"Medicare","Aetna"
"1041",1389,4,"Aetna Life Insurance Company (Pennsylvania)","PA","PPO","Yes",3.5,3.5,3.5,"Medicare","Aetna"
"1042",1485,4,"Geisinger Indemnity Insurance","PA","PPO","Yes",3.5,3,3.5,"Medicare","Other"
"1043",1583,4,"HealthAmerica Advantra","PA","HMO","Yes",3.5,4,3.5,"Medicare","Other"
"1044",1679,4,"Highmark Senior Health Company","PA","PPO","Yes",4,3.5,3,"Medicare","Other"
"1045",1774,4,"Keystone Health Plan Central","PA","HMO","Yes",4,4,3,"Medicare","Other"
"1046",1870,4,"Keystone Health Plan West","PA","HMO","Yes",3.5,4,3.5,"Medicare","Other"
"1047",1967,4,"UnitedHealthcare Insurance","PA","HMO","No",4,5,4,"Medicare","United"
"1048",2061,4,"UPMC Health Plan","PA","HMO","Yes",3.5,3.5,3.5,"Medicare","Other"
"1049",2156,3.5,"HealthAmerica Advantra (H5522)","PA","PPO","No",3.5,3,3.5,"Medicare","Other"
"1050",2248,3.5,"Humana Benefit Plan of Illinois","PA","PPO","No",3.5,3.5,3,"Medicare","Humana"
"1051",2344,3.5,"Humana Insurance (Ohio)","PA","PPO","Yes",3.5,3.5,3,"Medicare","Humana"
"1052",2439,3.5,"UnitedHealthcare Insurance","PA","PPO","Yes",3,3.5,3,"Medicare","United"
"1053",2535,3.5,"UnitedHealthcare Insurance (Pennsylvania)","PA","PPO","Yes",3,2.5,3,"Medicare","United"
"1054",2632,3.5,"UPMC Health Network","PA","PPO","Yes",3,3,3.5,"Medicare","Health Net"
"1055",2726,3,"American Progressive Life & Health Insurance of New York","PA","PPO","No",3.5,3,3,"Medicare","Other"
"1056",2822,3,"Cigna-HealthSpring Pennsylvania","PA","HMO","Yes",2,3,3,"Medicare","HealthSpring"
"1057",9108,4,"AmeriHealth Caritas Pennsylvania","PA","HMO","Yes",3.5,4,3.5,"Medicaid","Other"
"1058",10106,4,"Health Partners Plans","PA","HMO","Yes",3.5,4,3.5,"Medicaid","Other"
"1059",11100,4,"Keystone First","PA","HMO","Yes",3.5,4,3.5,"Medicaid","Other"
"1060",1294,4,"UPMC For You","PA","HMO","Yes",3,4,4,"Medicaid","Other"
"1061",1390,3.5,"Gateway Health","PA","HMO","Yes",3,3.5,3,"Medicaid","Other"
"1062",1486,3.5,"Geisinger Health Plan","PA","HMO","No (Scheduled)",2,4,4,"Medicaid","Other"
"1063",1584,3.5,"UnitedHealthcare Community Plan","PA","HMO","Yes",3,3.5,2.5,"Medicaid","United"
"1064",1680,3,"Aetna Better Health","PA","HMO","Yes",2,3,3,"Medicaid","Aetna"
"1065",9109,5,"Tufts Associated Health Maintenance Organization","RI","HMO/POS","Yes",3.5,4.5,4.5,"Commercial","Other"
"1066",10107,5,"Tufts Benefit Administrators","RI","PPO","Yes",4,4.5,4.5,"Commercial","Other"
"1067",11101,4.5,"Blue Cross & Blue Shield of Rhode Island","RI","PPO","Yes",3.5,4.5,4,"Commercial","Blue"
"1068",1295,3.5,"United HealthCare Services","RI","PPO","Yes",3,4,2.5,"Commercial","United"
"1069",1391,3.5,"UnitedHealthcare Insurance","RI","PPO","Yes",3,4,2.5,"Commercial","United"
"1070",1487,3,"Aetna Life Insurance Company (Rhode Island)","RI","PPO","Yes",2.5,3,NA,"Commercial","Aetna"
"1071",1585,3,"Cigna Health and Life Insurance","RI","PPO","Yes",2.5,3.5,NA,"Commercial","Cigna"
"1072",1681,3,"Connecticut General Life Insurance (Cigna)","RI","PPO","Yes",2.5,3.5,NA,"Commercial","Connecticut General"
"1073",9110,4,"Aetna Life Insurance Company (Pennsylvania)","RI","PPO","Yes",3.5,3.5,3.5,"Medicare","Aetna"
"1074",10108,4,"Aetna Life Insurance Company (Rhode Island)","RI","PPO","Yes",3.5,3.5,3.5,"Medicare","Aetna"
"1075",11102,4,"UnitedHealthcare Insurance (Regional)","RI","PPO","Yes",3,3.5,3.5,"Medicare","United"
"1076",1296,3.5,"UnitedHealthcare Insurance","RI","PPO","Yes",3,3.5,3,"Medicare","United"
"1077",1392,3.5,"UnitedHealthcare of New England","RI","HMO","Yes",2.5,3.5,3.5,"Medicare","United"
"1078",1488,3,"UnitedHealthcare Insurance of Massachusetts †","RI","HMO","No",2,3.5,3.5,"Medicare","United"
"1079",9111,4.5,"Neighborhood Health Plan of Rhode Island","RI","HMO","Yes",4,4.5,4,"Medicaid","Other"
"1080",10109,4.5,"UnitedHealthcare Community Plan","RI","HMO","Yes",3.5,4.5,4,"Medicaid","United"
"1081",9112,3,"BlueChoice HealthPlan of South Carolina","SC","HMO/POS","Yes",3,2.5,2,"Commercial","Blue"
"1082",10110,3,"Cigna Health and Life Insurance","SC","PPO","Yes",2.5,3,2.5,"Commercial","Cigna"
"1083",11103,3,"Connecticut General Life Insurance (Cigna)","SC","PPO","Yes",2.5,3,2.5,"Commercial","Connecticut General"
"1084",1297,3,"Coventry Health Care of the Carolinas","SC","HMO/POS","Yes",3,3,2,"Commercial","Coventry"
"1085",1393,3,"Humana Health Plan","SC","HMO/POS","Yes",1.5,3,2.5,"Commercial","Humana"
"1086",1489,3,"United HealthCare Services","SC","PPO","Yes",3.5,2,2.5,"Commercial","United"
"1087",1587,3,"UnitedHealthcare Insurance","SC","PPO","Yes",3.5,2,2.5,"Commercial","United"
"1088",1683,2.5,"Aetna Life Insurance Company (South Carolina)","SC","PPO","Yes",3,2,1.5,"Commercial","Aetna"
"1089",9113,4,"Aetna Life Insurance Company (Pennsylvania)","SC","PPO","Yes",3.5,3.5,3.5,"Medicare","Aetna"
"1090",10111,4,"Aetna Life Insurance Company (South Carolina)","SC","PPO","Yes",3.5,3.5,3.5,"Medicare","Aetna"
"1091",11104,4,"Humana Health Plan","SC","HMO","Yes",3.5,3.5,3.5,"Medicare","Humana"
"1092",1298,3.5,"Humana Health Plan - Kentucky","SC","HMO","Yes",3,3,3,"Medicare","Humana"
"1093",1394,3.5,"Humana Insurance (Ohio)","SC","PPO","Yes",3.5,3.5,3,"Medicare","Humana"
"1094",1490,3.5,"UnitedHealthcare Insurance","SC","PPO","Yes",3,3.5,3,"Medicare","United"
"1095",1588,3.5,"UnitedHealthcare Insurance","SC","HMO","Yes",3,3,2.5,"Medicare","United"
"1096",1684,3,"Humana Insurance","SC","PPO","No",4,3,3,"Medicare","Humana"
"1097",1777,2.5,"Care Improvement Plus South Central Insurance (H6528)","SC","PPO","No",2.5,2.5,2,"Medicare","Care Improvement"
"1098",1873,2.5,"Care Improvement Plus South Central Insurance (R3444)","SC","PPO","No",3,2.5,2,"Medicare","Care Improvement"
"1099",1970,2.5,"Care Improvement Plus South Central Insurance (R9896)","SC","PPO","No",3,3,2.5,"Medicare","Care Improvement"
"1100",2064,1.5,"Windsor Health Plan (TN)","SC","HMO","No",2,1.5,1.5,"Medicare","Other"
"1101",9114,3.5,"Select Health of South Carolina","SC","HMO","Yes",4,3,2.5,"Medicaid","Other"
"1102",10112,3,"Absolute Total Care","SC","HMO","Yes",4,2.5,2,"Medicaid","Other"
"1103",11105,3,"BlueChoice HealthPlan of South Carolina","SC","HMO","Yes",3.5,2.5,2.5,"Medicaid","Blue"
"1104",1299,2.5,"Molina Healthcare of South Carolina","SC","HMO","No (In process)",4,2,2,"Medicaid","Molina"
"1105",1395,2.5,"WellCare of South Carolina","SC","HMO","Yes (Interim)",3.5,2,2.5,"Medicaid","WellCare"
"1106",9115,4,"Medica Insurance Company (MIC)","SD","PPO","Yes",3,3.5,4,"Commercial","Medica "
"1107",10113,4,"Medica Self-Insured (MSI)","SD","PPO","Yes",3,3.5,4,"Commercial","Medica "
"1108",11106,4,"Sanford Health Plan","SD","HMO","Yes",3,3,4,"Commercial","Other"
"1109",12100,2,"Cigna Health and Life Insurance","SD","PPO","Yes",3,1.5,NA,"Commercial","Cigna"
"1110",1396,2,"Connecticut General Life Insurance (Cigna)","SD","PPO","Yes",3,1.5,NA,"Commercial","Connecticut General"
"1111",9116,4,"Aetna Life Insurance Company (Pennsylvania)","SD","PPO","Yes",3.5,3.5,3.5,"Medicare","Aetna"
"1112",10114,4,"Medica (Cost)","SD","HMO","No",4,3.5,4,"Medicare","Medica "
"1113",11107,3.5,"Coventry Health and Life Insurance Company (Iowa)","SD","PPO","No",3.5,3,4,"Medicare","Coventry"
"1114",12101,3.5,"Humana Insurance (Ohio)","SD","PPO","Yes",3.5,3.5,3,"Medicare","Humana"
"1115",1397,3.5,"UnitedHealthcare Insurance","SD","PPO","Yes",3,3.5,3,"Medicare","United"
"1116",9117,4,"Cigna HealthCare of Tennessee","TN","HMO/POS","Yes",4,3,3,"Commercial","Cigna"
"1117",10115,3.5,"Aetna Health (Pennsylvania) - Tennessee","TN","HMO/POS","Yes",4,2.5,2.5,"Commercial","Aetna"
"1118",11108,3.5,"BlueCross BlueShield of Tennessee","TN","PPO","Yes",3.5,3,3,"Commercial","Blue"
"1119",12102,3.5,"Cigna Health and Life Insurance","TN","PPO","Yes",3.5,3,2.5,"Commercial","Cigna"
"1120",1398,3.5,"Connecticut General Life Insurance (Cigna)","TN","PPO","Yes",3.5,3,2.5,"Commercial","Connecticut General"
"1121",1494,3.5,"Humana Health Plan of Tennessee","TN","HMO/POS","Yes",4,2.5,2.5,"Commercial","Humana"
"1122",1590,3,"Aetna Life Insurance Company (Tennessee)","TN","PPO","Yes",3.5,2.5,2,"Commercial","Aetna"
"1123",1686,3,"Humana Health Plan","TN","HMO/POS","Yes",1.5,3,2.5,"Commercial","Humana"
"1124",1779,3,"United HealthCare Services","TN","PPO","Yes",3.5,2.5,2.5,"Commercial","United"
"1125",1875,3,"UnitedHealthcare Insurance","TN","PPO","Yes",3.5,2.5,2.5,"Commercial","United"
"1126",1972,3,"UnitedHealthcare Plan of the River Valley","TN","HMO/POS","Yes",3,2.5,2.5,"Commercial","United"
"1127",2066,3,"UnitedHealthCare Services of the River Valley","TN","HMO/POS","Yes",3,2.5,2.5,"Commercial","United"
"1128",9118,4,"Aetna Health (Pennsylvania)","TN","HMO","Yes",3.5,4,3,"Medicare","Aetna"
"1129",10116,4,"Aetna Health (Pennsylvania) - Tennessee","TN","HMO","Yes",3.5,4,3,"Medicare","Aetna"
"1130",11109,4,"Aetna Life Insurance Company (Pennsylvania)","TN","PPO","Yes",3.5,3.5,3.5,"Medicare","Aetna"
"1131",12103,4,"Aetna Life Insurance Company (Tennessee)","TN","PPO","Yes",3.5,3.5,3.5,"Medicare","Aetna"
"1132",1399,4,"Cariten Health Plan","TN","HMO","Yes",4,4,3,"Medicare","Other"
"1133",1495,4,"Humana Health Plan","TN","HMO","Yes",3.5,3.5,3.5,"Medicare","Humana"
"1134",1591,3.5,"HealthSpring of Tennessee (H4454)","TN","HMO","No",3.5,4,3.5,"Medicare","HealthSpring"
"1135",1687,3.5,"Humana Insurance (Ohio)","TN","PPO","Yes",3.5,3.5,3,"Medicare","Humana"
"1136",1780,3.5,"Humana Insurance Company (Tennessee)","TN","PPO","Yes",3.5,3.5,3,"Medicare","Humana"
"1137",1876,3.5,"UnitedHealthcare Insurance","TN","PPO","Yes",3,3.5,3,"Medicare","United"
"1138",1973,3.5,"UnitedHealthcare Plan of the River Valley","TN","HMO","Yes",2.5,3,3,"Medicare","United"
"1139",2067,3,"HealthSpring of Tennessee (H1415)","TN","HMO","No",3.5,2.5,3,"Medicare","HealthSpring"
"1140",2160,3,"HealthSpring of Tennessee (H4407)","TN","HMO","No",3,4,3,"Medicare","HealthSpring"
"1141",2251,3,"Humana Insurance","TN","PPO","No",4,3,3,"Medicare","Humana"
"1142",2346,1.5,"Windsor Health Plan (TN)","TN","HMO","No",2,1.5,1.5,"Medicare","Other"
"1143",9119,3.5,"AMERIGROUP Tennessee","TN","HMO","Yes",4,3.5,3,"Medicaid","Other"
"1144",10117,3.5,"UnitedHealthcare Plan of the River Valley (East)","TN","HMO","Yes",3.5,2.5,3,"Medicaid","United"
"1145",11110,3.5,"UnitedHealthcare Plan of the River Valley (Middle)","TN","HMO","Yes",3.5,3,3,"Medicaid","United"
"1146",12104,3.5,"Volunteer State Health Plan (BlueCare-East)","TN","HMO","Yes",4.5,3,3,"Medicaid","Blue"
"1147",13100,3.5,"Volunteer State Health Plan (TennCare Select)","TN","HMO","Yes",4,2,3.5,"Medicaid","Other"
"1148",1496,3,"UnitedHealthcare Plan of the River Valley (West)","TN","HMO","Yes",3.5,2.5,2.5,"Medicaid","United"
"1149",1592,3,"Volunteer State Health Plan (BlueCare-West)","TN","HMO","Yes",3.5,2,2,"Medicaid","Blue"
"1150",9120,3.5,"Aetna Life Insurance Company (Texas)","TX","PPO","Yes",3.5,3,2.5,"Commercial","Aetna"
"1151",10118,3.5,"Cigna Health and Life Insurance","TX","PPO","Yes",3,3,2.5,"Commercial","Cigna"
"1152",11111,3.5,"Connecticut General Life Insurance (Cigna)","TX","PPO","Yes",3,3,2.5,"Commercial","Connecticut General"
"1153",12105,3.5,"Humana Health Plan of Texas (San Antonio)","TX","HMO/POS","Yes",3.5,3,2.5,"Commercial","Humana"
"1154",13101,3.5,"Scott and White Health Plan","TX","HMO/POS","Yes",3.5,3.5,3,"Commercial","Other"
"1155",1497,3,"Aetna Health (Texas)","TX","HMO/POS","Yes",3.5,2.5,2.5,"Commercial","Aetna"
"1156",1593,3,"Community First Health Plans","TX","HMO","Yes (Interim)",3,3,2.5,"Commercial","Other"
"1157",1688,3,"Humana Health Plan of Texas (Austin)","TX","HMO/POS","Yes",2,2.5,2.5,"Commercial","Humana"
"1158",1781,3,"Humana Health Plan of Texas (Corpus Christi)","TX","HMO/POS","Yes",2.5,2.5,2,"Commercial","Humana"
"1159",1877,3,"Humana Health Plan of Texas (Houston)","TX","HMO/POS","Yes",2.5,2.5,2.5,"Commercial","Humana"
"1160",1974,3,"Humana Insurance","TX","PPO","Yes",3,3,2,"Commercial","Humana"
"1161",2068,3,"United HealthCare Services","TX","PPO","Yes",3,3,2,"Commercial","United"
"1162",2161,3,"UnitedHealthcare Insurance","TX","PPO","Yes",3,3,2,"Commercial","United"
"1163",2252,2.5,"Cigna HealthCare of Texas","TX","HMO/POS","Yes",3,2,1.5,"Commercial","Cigna"
"1164",9121,4.5,"KelseyCare Advantage","TX","HMO","No",5,5,3.5,"Medicare","Other"
"1165",10119,4,"Aetna Life Insurance Company (Pennsylvania)","TX","PPO","Yes",3.5,3.5,3.5,"Medicare","Aetna"
"1166",11112,4,"Aetna Life Insurance Company (Texas)","TX","PPO","Yes",3.5,3.5,3.5,"Medicare","Aetna"
"1167",12106,4,"Scott and White Health Plan","TX","HMO","Yes",4.5,4,3,"Medicare","Other"
"1168",13102,4,"UnitedHealthcare Insurance","TX","HMO","No",4,5,4,"Medicare","United"
"1169",1498,3.5,"Aetna Health (Texas)","TX","HMO","Yes",2.5,3,3,"Medicare","Aetna"
"1170",1594,3.5,"Humana Health Plan of Texas","TX","HMO","Yes",2.5,3.5,3,"Medicare","Humana"
"1171",1689,3.5,"Humana Insurance (Ohio)","TX","PPO","Yes",3.5,3.5,3,"Medicare","Humana"
"1172",1782,3.5,"Humana Insurance Company (Texas)","TX","PPO","Yes",3.5,3.5,3,"Medicare","Humana"
"1173",1878,3.5,"Physicians Health Choice of Texas LLC","TX","HMO","Yes",2.5,4.5,3,"Medicare","Other"
"1174",1975,3.5,"UnitedHealthcare Benefits of Texas","TX","HMO","Yes",3,4,3,"Medicare","United"
"1175",2069,3.5,"UnitedHealthcare Insurance","TX","PPO","Yes",3,3.5,3,"Medicare","United"
"1176",2162,3,"Care N' Care Insurance","TX","PPO","No",3.5,3.5,3,"Medicare","Other"
"1177",2253,3,"Care1st Health Plan","TX","HMO","Yes",2,3.5,3,"Medicare","Other"
"1178",2348,3,"First Health Life and Health Insurance","TX","PPO","No",3,2.5,3,"Medicare","Other"
"1179",2443,3,"HealthSpring","TX","HMO","No",3,4,3,"Medicare","HealthSpring"
"1180",2538,3,"HealthSpring Life and Health (H2165)","TX","HMO","No",3.5,3,2.5,"Medicare","HealthSpring"
"1181",2635,3,"Humana Insurance","TX","PPO","No",4,3,3,"Medicare","Humana"
"1182",2728,3,"SelectCare of Texas","TX","HMO","No",3,4,3,"Medicare","Other"
"1183",2824,3,"United Healthcare Community Plan of Texas","TX","HMO/POS","Yes",3,2,2.5,"Medicare","United"
"1184",9122,3.5,"AMERIGROUP Texas","TX","HMO","Yes",2.5,3.5,3,"Medicaid","Other"
"1185",10120,3.5,"Molina Healthcare of Texas","TX","HMO","Yes",3,3.5,2.5,"Medicaid","Molina"
"1186",11113,3.5,"Superior HealthPlan","TX","HMO","Yes",3,4,2.5,"Medicaid","Other"
"1187",12107,3,"Community First Health Plans","TX","HMO","Yes (Interim)",3,3.5,2.5,"Medicaid","Other"
"1188",9123,4,"SelectHealth","UT","HMO/POS","Yes",3,3.5,3.5,"Commercial","Other"
"1189",10121,3.5,"Altius Health Plans","UT","HMO/POS","Yes",3,2.5,3,"Commercial","Other"
"1190",11114,3,"United HealthCare Services","UT","PPO","Yes",2,2,3,"Commercial","United"
"1191",12108,3,"UnitedHealthcare Insurance","UT","PPO","Yes",2,2,3,"Commercial","United"
"1192",13104,2.5,"Humana Insurance","UT","PPO","Yes",1.5,2,2,"Commercial","Humana"
"1193",14100,2.5,"Regence BlueCross BlueShield of Utah","UT","PPO","No (Scheduled)",2.5,2.5,2.5,"Commercial","Blue"
"1194",1596,2,"Aetna Life Insurance Company (Utah)","UT","PPO","Yes",2,1.5,2,"Commercial","Aetna"
"1195",9124,4,"Aetna Life Insurance Company (Pennsylvania)","UT","PPO","Yes",3.5,3.5,3.5,"Medicare","Aetna"
"1196",10122,4,"SelectHealth","UT","POS","No",4.5,3.5,3.5,"Medicare","Other"
"1197",11115,3.5,"Humana Insurance (Ohio)","UT","PPO","Yes",3.5,3.5,3,"Medicare","Humana"
"1198",12109,3.5,"Humana Insurance Company (Utah)","UT","PPO","Yes",3.5,3.5,3,"Medicare","Humana"
"1199",13105,3.5,"Humana Medical Plan of Utah","UT","HMO","No",3.5,3,3.5,"Medicare","Humana"
"1200",14101,3.5,"UnitedHealthcare Insurance","UT","PPO","Yes",3,3.5,3,"Medicare","United"
"1201",1597,3.5,"UnitedHealthcare of Utah","UT","HMO","Yes",2.5,3.5,3,"Medicare","United"
"1202",1692,3,"Altius Health Plans","UT","HMO/POS","No",3,3,3.5,"Medicare","Other"
"1203",1785,3,"Regence BlueCross BlueShield of Utah","UT","PPO","No (Scheduled)",4,3.5,3,"Medicare","Blue"
"1204",1881,2.5,"Molina Healthcare of Utah","UT","HMO","No",2.5,3,3,"Medicare","Molina"
"1205",1978,2,"Sierra Health & Life","UT","PPO","No",2.5,1.5,1.5,"Medicare","Other"
"1206",9125,3.5,"Molina Healthcare of Utah","UT","HMO","Yes",3,3,3.5,"Medicaid","Molina"
"1207",10123,3.5,"SelectHealth","UT","HMO","No",3.5,3.5,4,"Medicaid","Other"
"1208",9126,4.5,"Blue Cross and Blue Shield of Vermont","VT","HMO/POS","Yes",4,4,4,"Commercial","Blue"
"1209",10124,4.5,"Martin's Point US Family Health Plan","VT","HMO","Yes",5,3.5,3.5,"Commercial","Other"
"1210",11117,4,"Blue Cross and Blue Shield of Vermont","VT","PPO","Yes",3.5,4,3.5,"Commercial","Blue"
"1211",12110,4,"Cigna Health and Life Insurance","VT","PPO","Yes",3.5,4,3.5,"Commercial","Cigna"
"1212",13106,4,"Connecticut General Life Insurance (Cigna)","VT","PPO","Yes",3.5,4,3.5,"Commercial","Connecticut General"
"1213",14102,4,"MVP Health Care","VT","HMO/POS","Yes",4,3.5,3.5,"Commercial","Other"
"1214",1598,4,"Vermont Health Plan","VT","HMO/POS","Yes",2.5,3.5,3.5,"Commercial","Other"
"1215",1693,2.5,"Aetna Life Insurance Company (NH/VT)","VT","PPO","Yes",2.5,2.5,2,"Commercial","Aetna"
"1216",9127,4.5,"MVP Health Care (East/Central NY)","VT","HMO/POS","Yes",4,3.5,4,"Medicare","Other"
"1217",10125,4.5,"MVP Health Care (Rochester/Buffalo)","VT","HMO/POS","Yes",4.5,4.5,4,"Medicare","Other"
"1218",11118,4,"Aetna Life Insurance Company (Pennsylvania)","VT","PPO","Yes",3.5,3.5,3.5,"Medicare","Aetna"
"1219",12111,4,"MVP Health Care","VT","PPO","No",4,4,4,"Medicare","Other"
"1220",13107,4,"UnitedHealthcare Insurance (Regional)","VT","PPO","Yes",3,3.5,3.5,"Medicare","United"
"1221",14103,3.5,"UnitedHealthcare Insurance","VT","PPO","Yes",3,3.5,3,"Medicare","United"
"1222",9128,5,"Kaiser Foundation Health Plan of the Mid-Atlantic States","VA","HMO","Yes",4,4.5,4.5,"Commercial","Kaiser"
"1223",10126,4,"HealthKeepers","VA","HMO/POS","Yes",3,3.5,3.5,"Commercial","Other"
"1224",11119,4,"Optima Health Plan","VA","HMO/POS","Yes",4,3.5,3,"Commercial","Other"
"1225",12112,3.5,"Aetna Health (Pennsylvania) - Maryland","VA","HMO/POS","Yes",3.5,3,3,"Commercial","Aetna"
"1226",13108,3.5,"Aetna Life Insurance Company (Virginia)","VA","PPO","Yes",3,3,3,"Commercial","Aetna"
"1227",14104,3.5,"Anthem Blue Cross Blue Shield in Virginia","VA","PPO","Yes",2.5,3,3,"Commercial","Anthem"
"1228",1599,3.5,"CareFirst BlueChoice","VA","HMO/POS","Yes",3,3,2.5,"Commercial","Blue"
"1229",1694,3.5,"Cigna Health and Life Insurance","VA","HMO/POS/PPO","Yes",3,3,3.5,"Commercial","Cigna"
"1230",1787,3.5,"Connecticut General Life Insurance (Cigna)","VA","HMO/POS/PPO","Yes",3,3,3.5,"Commercial","Connecticut General"
"1231",1883,3.5,"Coventry Health Care of Virginia","VA","HMO/POS","Yes",3,3.5,3,"Commercial","Coventry"
"1232",1979,3.5,"Group Hospitalization and Medical Services","VA","HMO/POS","Yes",3,3,2.5,"Commercial","Other"
"1233",2072,3.5,"MD - Individual Practice Association","VA","HMO/POS","Yes",4,3.5,2,"Commercial","Other"
"1234",2164,3.5,"UnitedHealthcare of the Mid-Atlantic","VA","HMO/POS","Yes",3,3.5,2,"Commercial","United"
"1235",2255,3,"Group Hospitalization and Medical Services","VA","PPO","Yes",2.5,3,2.5,"Commercial","Other"
